0.076,-0.889880501768718,-1.48445165415053,-2.19391029790662,-2.60744185249576,-0.889880502582488,7.99945075311192e-07,1
0.078,-0.889867670816352,-1.48441874287773,-2.19378212804848,-2.60760296084734,-0.88986767167411,1.6431311517845e-06,1
0.08,-0.889854502496215,-1.48438118268328,-2.19364586810581,-2.60777680892184,-0.889854503399119,8.87564960011099e-07,1
0.082,-0.889840996757868,-1.48434670855282,-2.19351106048052,-2.60794611933191,-0.889840997707076,1.82064692874125e-06,1
0.084,-0.88982715369722,-1.48430718111244,-2.19336765091488,-2.60812908570908,-0.889827154693889,9.79736854112328e-07,1
0.086,-0.889812973253028,-1.48427116420332,-2.19322621510361,-2.60830656851766,-0.889812974298316,2.00726675323463e-06,1
0.088,-0.889798455534513,-1.4842296692334,-2.19307563863081,-2.60849867076546,-0.889798456629578,1.0764608140815e-06,1
0.09,-0.889783600481657,-1.48418960450316,-2.1929244563692,-2.6086899492795,-0.889783601627655,1.12652988166443e-06,1
0.092,-0.889768408164423,-1.48414866900913,-2.19276982269191,-2.60888555068939,-0.889768409362514,1.17773634540945e-06,1
0.094,-0.889752878593115,-1.48410686654501,-2.19261173611074,-2.60908547269035,-0.889752879844455,1.23008082965415e-06,1
0.096,-0.889737011790648,-1.48406419991494,-2.19245019553301,-2.60928971357095,-0.889737013096395,1.28356334243849e-06,1
0.098,-0.889720807780392,-1.4840206719829,-2.19228519984239,-2.6094982715836,-0.889720809141703,1.33818389214214e-06,1
0.1,-0.889704266586173,-1.48397628567247,-2.19211674789899,-2.60971114494466,-0.889704268004206,1.39394248746865e-06,1
0.102,-0.889687388232271,-1.48393104396675,-2.19194483853937,-2.60992833183451,-0.889687389708184,1.45083913745872e-06,1
0.104,-0.889670172743415,-1.48388494990833,-2.19176947057654,-2.6101498303976,-0.889670174278366,1.50887385150287e-06,1
0.106,-0.889652620144783,-1.48383800659914,-2.1915906428,-2.61037563874256,-0.889652621739929,1.56804663934982e-06,1
0.108,-0.889634730461997,-1.4837902172004,-2.19140835397572,-2.61060575494225,-0.889634732118496,1.62835751111227e-06,1
0.11,-0.88961650372112,-1.48374158493252,-2.19122260284616,-2.61084017703384,-0.88961650544013,1.6898064772816e-06,1
0.112,-0.889597939948657,-1.48369211307502,-2.19103338813031,-2.6110789030189,-0.889597941731336,1.75239354872614e-06,1
0.114,-0.889579039171546,-1.48364180496642,-2.19084070852366,-2.61132193086346,-0.889579041019051,1.81611873671925e-06,1
0.116,-0.889559801417159,-1.48359066400414,-2.19064456269823,-2.61156925849812,-0.889559803330649,1.88098205293569e-06,1
0.118,-0.889540226713297,-1.48353869364446,-2.19044494930261,-2.61182088381812,-0.889540228693929,1.94698350947036e-06,1
0.12,-0.889520315088191,-1.48348589740234,-2.1902418669619,-2.6120768046834,-0.889520317137122,2.01412311883717e-06,1
0.122,-0.88950006657049,-1.48343227885139,-2.19003531427783,-2.61233701891872,-0.889500068688879,2.08240089399463e-06,1
0.124,-0.889479481189269,-1.48337784162373,-2.18982528982865,-2.61260152431376,-0.889479483378274,2.15181684834374e-06,1
0.126,-0.889458558974015,-1.48332258940991,-2.18961179216926,-2.61287031862313,-0.889458561234793,2.2223709957511e-06,1
0.128,-0.889437299954631,-1.4832665259588,-2.18939481983112,-2.61314339956657,-0.889437302288341,2.29406335055073e-06,1
0.13,-0.88941570416143,-1.48320965507747,-2.18917437132236,-2.61342076482894,-0.889415706569229,2.36689392756069e-06,1
0.132,-0.889393771625131,-1.48315198063111,-2.18895044512771,-2.61370241206039,-0.889393774108177,2.44086274209002e-06,1
0.134,-0.889371502376855,-1.4830935065429,-2.18872303970856,-2.61398833887642,-0.889371504936307,2.5159698099601e-06,1
0.136,-0.889348896448126,-1.48303423679391,-2.18849215350296,-2.61427854285796,-0.88934889908514,2.59221514750074e-06,1
0.138,-0.889325953870857,-1.482974175423,-2.18825778492566,-2.6145730215515,-0.889325956586592,2.66959877158501e-06,1
0.14,-0.88930267467736,-1.48291332652668,-2.18801993236805,-2.61487177246918,-0.889302677472974,2.74812069961663e-06,1
0.142,-0.889279058900331,-1.48285169425902,-2.18777859419828,-2.61517479308889,-0.889279061776982,2.82778094956445e-06,1
0.144,-0.889255106572851,-1.48278928283152,-2.18753376876118,-2.61548208085435,-0.889255109531697,2.90857953995892e-06,1
0.146,-0.889230817728384,-1.48272609651299,-2.18728545437833,-2.61579363317525,-0.889230820770583,2.99051648991794e-06,1
0.148,-0.889206192400766,-1.48266213962946,-2.18703364934805,-2.61610944742731,-0.889206195527476,3.07359181915157e-06,1
0.15,-0.889181230624209,-1.48259741656402,-2.18677835194542,-2.61642952095244,-0.889181233836588,3.15780554797792e-06,1
0.152,-0.889155932433292,-1.48253193175672,-2.18651956042232,-2.6167538510588,-0.889155935732499,3.24315769733845e-06,1
0.154,-0.889130297862959,-1.48246568970445,-2.18625727300738,-2.61708243502093,-0.889130301250151,3.32964828881064e-06,1
0.156,-0.889104326948515,-1.48239869496081,-2.18599148790607,-2.61741527007987,-0.88910433042485,3.41727734461773e-06,1
0.158,-0.889078019725616,-1.48233095213597,-2.18572220330066,-2.61775235344324,-0.889078023292253,3.50604488765745e-06,1
0.16,-0.889051376230276,-1.48226246589655,-2.18544941735027,-2.61809368228538,-0.889051379888373,3.59595094149493e-06,1
